% Model:              1p44GHz_6mm_bore_mo4.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 23 2026, 03:02
% Dimension:          2
% Nodes:              400
% Expressions:        2
% Description:        Arrow surface
% r                       z                        Hrad                     Haxi
0.01365                   3.7500000000000033E-4    -0.016315212705205792    -0.18380288656723753
3.5000000000000005E-4     0.0011250000000000006    -0.1505652718124534      3.406022210093718
0.0010500000000000002     0.0011250000000000006    -0.45989251649380464     3.446651286937458
0.0017500000000000003     0.0011250000000000006    -0.7916162156554936      3.5374963414662255
0.0024500000000000004     0.0011250000000000006    -1.1236918174265793      3.2112830967288857
0.0031500000000000005     0.0011250000000000006    -1.3540322407773115      2.518338602201893
0.003850000000000001      0.0011250000000000006    -1.4631767808676641      1.7373352479247832
0.00455                   0.0011250000000000006    -1.447664554832773       0.925565232370488
0.005250000000000001      0.0011250000000000006    -1.3120766687960446      0.13900778412012396
0.00595                   0.0011250000000000006    -1.0730616753367967      -0.5751675258942525
0.006650000000000001      0.0011250000000000006    -0.8052542242014101      -0.6046554303365221
0.007350000000000002      0.0011250000000000006    -0.6066513800927937      -0.5049811453212613
0.008050000000000002      0.0011250000000000006    -0.4625020801689952      -0.43188600788480835
0.00875                   0.0011250000000000006    -0.35548132248320585     -0.37506335589782097
0.009450000000000002      0.0011250000000000006    -0.2736399588519327      -0.3299576057995777
0.010150000000000001      0.0011250000000000006    -0.20919849690791661     -0.2942086053638789
0.010850000000000002      0.0011250000000000006    -0.15701910203694613     -0.2663408545434767
0.011550000000000001      0.0011250000000000006    -0.1135943379356621      -0.24530300909107697
0.012250000000000002      0.0011250000000000006    -0.07644198887129382     -0.2302986370383976
0.012950000000000003      0.0011250000000000006    -0.0437330952786736      -0.2207145711681352
0.01365                   0.0011250000000000006    -0.014060552179290519    -0.21608639115713607
3.5000000000000005E-4     0.0018750000000000008    -0.12391935376944382     3.9987680945561586
0.0010500000000000002     0.0018750000000000008    -0.3762220413429699      4.056584227063279
0.0017500000000000003     0.0018750000000000008    -0.6405882431956248      4.176749809783807
0.0024500000000000004     0.0018750000000000008    -0.9005662037341007      3.7962819934405574
